text,label,source
"And every time I write about First Nations people or Mexican, I honor them by doing so.  And doing so as honestly as I can.",0,google
"Thomas
I fully agree with you that a yes vote would have created even a louder public outcry.  Tough decisions are hard to make when one can see it will possibly lead to strong public reaction, but this should not be the reason for choosing the easy path.  You are correct I do not agree with the decision, I would really like to hear more discussion, and see more studies.  We have a terrible traffic problem in Oak Harbor and I really would like to see this addressed, but it must start with studies and good information.  If we proceed with infill and high rises in Oak Harbor the traffic will only get worse.  We should gather as much information as we can before we determine the correct path.",0,google
"Interesting, is it not, that a well known, deadly military nerve agent, widely chosen for arsenals all over the world, and placed in artillery and missile warheads over and over since the 1940s, would be rendered useless by an explosion? Fake news, indeed!",0,google
"So besides a cop getting shot in the face, it's been amazingly quiet. NO doubt that this guy was a member of white lives matter, either.",1,google
"Anyone who is interested in this crisis should definitely read:  

Michael Auslin, 'Can Kim Jong-un control his nukes?'  NY Review of Books, 27.10.17.

Mr Auslin's superb analysis is particularly timely given the collapse of Mt Mantap, NK's Punggye-ri nuclear test site.

How did this catastrophe affect the NK nuclear program?  Were key scientists & technicians killed?
Will lethal radiation escape?  Are there live nuclear weapons buried in the rubble?

Any sentient being will take notice of Mr Auslin's description of the command & control structure of NK's nuclear program, or, more probable, the complete lack of safe organization and maintenance of NK's WMDs.

It's a terrifying, but worthwhile read.

Just right for Halloween.",0,google
"What insufferable nonsense. It was Jesus -- not Cranmer -- who instituted the Eucharist in the form of a meal. If you have a beef with that imagery, take it up with him.

I've about had it with those who get their panties in a twist over the Novus Ordo. There are much more important things to be concerned about than variations in forms of liturgy, especially when the evidence suggests that the practices of the early Church reflected much greater variety than what we see today.

Triumphalist liturgy is a vanity exercise to be indulged in only by those who like pageants and frippery. Nobody on the front lines of Christian witness cares in the least about this stuff.",0,google
"And, as someone diagnosed with the vague syndrome (a collection of different health issues) known as ""MS"", I can attest to the fact that rail travel is by far the easiest way to go in order to avoid nasty symptoms of EMF overload.   That's what MS basically is for a lot of people -- toxic overload overwhelming immune defenses that leads to white blood cells attacking the spinal cord.

Cost of MS?  Staggering for a single disease.   Maybe if MS, ALS, diabetes, cancer etc. and other patients knew about this, they would use rail more and support it.   Where's the money to fund research to support it?  Nowhere.

How do the drug companies feel about that?   They looooooooovvvvvvvvvvve it.",0,google
"Interesting that justin's government is not putting forth any motions about antisemitism, whose incidents in Canada are three fold greater than Islamophobia. Does that mean a Synagogue has to be invaded and Jews killed in the attack before a motion is put forward or that there are more Muslim votes than Jewish votes?",1,google
"What the article does not address is that this clown has far too many court cases coming up, he has no room to move and he will be fighting for his life to stay out of jail..... that would be a great day !!",1,google
Dick Randoph was a Libertarian.,0,google
"Your wonderful malapropism — ""Sorry to say there's a lot more who will tow the party line — brightened my day. I'm trying to imagine what sort of trailer hitch you would put on a party line.",0,google
"Gregsask
Is your shift over soon TROLL or does some other troll simply take over your keyboard and continue on 24/7?",1,google
"Reference: Smithsonian.com January 30,2015 Headline: Nope, We Have Not Detected Gravitational Waves (Yet) by Nicola Jenner
The story correcting the reported findings got a lot less press than the original incorrect version. Think whatever you want but don't take these stories too seriously.",0,google
"Though the worlds largest user of oil is the transportation sector, which is moving toward EV's, between the natural rate of growth in vehicles world-wide and the very slow incremental increase of EV's due mostly to battery technology, the use of oil overall will continue to increase for our lifetime. Plastics, fertilizers, etc are major consumers of oil also, and there is no replacement in either sector. The North Slope infrastructure is developed and that sunk cost can produce in excess of 2 MILLION barrels per day. Given today's low rate of 500,000 barrels, the marginal cost of drilling is quite low, given the remarkable production of North Slope wells, commonly over 5,000 bpd, far outstripping wells in the lower 48, typically @ 100's bpd.
The key is pipelines to the new discoveries and that is the immediate, major cost. The Trump administration would do well to sponsor new PIPELINE development on the Slope, with those pipelines earning the PPP their payback. Develop pipelines NOW!",0,google
He has a heart?,0,google
It's ok with me...I like truth in government. Good job!,0,google
"It isn't ""us"", it's just ""you"".  

Most lamented the loss of Amnesia back in 2013.  As for the meh IPAs in PDX, they were brewed by non other than Chris Spollen, who is one of the most liked (as pointed out in the Old Ivy review linked below - although his 6-7 years at Amnesia isn't noted in the review) and tenured brewers in Oregon.

http://www.wweek.com/2016/02/23/old-ivy/",0,google
"Something about the road to hell being paved with good intentions.
-
Inherently, there is nothing wrong with trying to resolve this issue.

However, it could go incredibly badly in a hurrey.

The special interest groups would come out of the woodwork in hundreds of directions",0,google
You mean the upside is he will have to quit his current job,0,google
"A predicted 20 foot sea rise within 70 years is accepted fact among the scientific community.  Look it up.

Glacier and polar ice melt.  Loss of water from land based aquifers.  Thermal expansion of existing sea water.

As well, acidification of sea water will basically destroy ocean life.

All of which will occur in the lifetime of a child born today.  Serious enough for you?",0,google
"Here is Hugh's analysis of the situation:
China has said that they won't get involved if N. Korea attacks the South. But they said they will attack if the US and the South invade the North. Kind of worrisome, really. 
If the Middle East has to put up with a nuclear armed client state of the US, Israel, then there is no legal reason for N. Korea to be punished for having nuclear weapons. 
Now, if we really meant it when we said we are on the path of nuclear disarmament for all nations, then there would be a case to stop proliferation.
If China were to get involved, there is no reason to suspect that if we drop nuclear weapons on the North, they won't expand the war...
Any summation of the dangers of a possible war that never mentions China once is kind of incomplete, remembering what happened previously.
Hugh Massengill, Eugene Oregon",0,google
Get some binoculars. Everybody else finds them easily. Do you have a vision problem?,0,google
"Close it.  She should also pick a citizens committee to suggest other cut backs and places to shutter.  If your spending more than you're taking in, it's time to scale back.  But wait, that's not how government works.  They just get a bigger excavator and dig the hole deeper.",0,google
"General Growth Properties was never concerned about pedestrian railing safety so why would they be concerned about ""pedestrian and vehicular traffic safety""?",0,google
Paying the jizyah?,0,google
"they've worked for Joahn Rupert and none other that the de Klerk's NP in the '94 elections.  They're parasitic opportunists with no ideology what so ever. You're comment is not only only ill-informed, its ridiculously ironic given that BP strategy was to stoke to hatred amoung different groups of people. 

Anglo-boer conflict was a long time ago boet. There's a new enemy now, perhaps time (well actually that time pasted generations ago) get over the sour grapes. We're all in this together, black white, Xhosa, Zulu, English, Afrikaans. We're all getting bent over a barrel.",0,google
Donald Trump is bad for this country. Plain and Simple.  He's the guy you would never pick to be an apprentice.,0,google
Gilgamesh or the Bible; there was a pretty big flood somewhere once.,0,google
"Who cares how much Trump makes, is worth or pays in taxes.  The only thing that matters is that he is not Hillary.  Also - agree with Trump ... no death taxes.  That's pure extortion by our government.",0,google
"Highway 58 is one of the most dangerous highways in the state.  We drive it a lot.  People speed, don't pay attention to no passing zones, and generally follow to close.  But, that's the case for about everywhere you drive.  I feel bad for the mans family.",0,google
"That makes no sense at all.
Energy East and Kinder Morgan are meant to break the US monopoly on Canadian oil; Keystone XL doesn't.",0,google
Good luck guys. It's a long way to Tok.,0,google
"Anchorage Dispatch is a corporation. According to Citizen's United, corporations have ""personhood"" and can exercise the rights conveyed to them by the First Amendment just as Mr. dodad does. Thus, it is their right to delete whatever posts that they wish. Love, leave it, but that is the reality of it. Deal with it.",0,google
"Nothing to see here, move along, move along.",0,google
Easy for Seavey to take a private polygraph exam and release the results....  I would give much credence to the results if given by a certified polygraph professional... It normally cost less than $200.,0,google
"Mr Saganash - If the colonisers had never come to Canada, would you be better off than you are now, or worse off? I think you know the answer. 
Stop trying to play the victim, appreciate what you have and move on",0,google
"I remember when the very first news reports came out, all eyewitnesses described someone trying to start a fire. Nothing mentioned fireworks. It was only later ""stories"" started to be circulated about fireworks because the fire marshall couldn't find anyone to arrest and had to save their job.",0,google
Munchkin trophy wife employed in world's oldest profession,0,google
"""There could soon be a run on Canadian flags""
The U.S. is suspending travel from 7 countries that have no central government, barely have a central government, have the U.S. as their sworn enemy.
There are millions of illegals that have entered from the southern border and the U.S. is trying the stem the flow of these people into the country.
Canada has been found by the UN to be violating the human rights of its citizens, locks up minorities in its prisons far in excess of their proportion of the general population, committed 'cultural' genocide of its own citizens, has the world court investigating its cover up of hundreds of war crimes in Afghanistan, has been condemned by every human rights watch group for the biggest mfg order in its history of arms to the worst human rights violator on earth and every env. grp. for its tar snds and home of the biggest mass murder of Muslims in North America.
If I meet someone in Europe who knows this while wearing your shirt what do I say? Help!",0,google
"That only works with the brain 
dead. Never will I follow idiots. But
if you wish, when Joe jumps to his
death, be my guest and do the same.",1,google
"If this tax is passed on to consumers, as seems likely, then worst case it is a 2.5% sales tax that,  like any sales tax, is partly paid by out-of-staters.  My preference would be a repeal of Oregon Measure 5, with property taxes assessed at full market value, along with a ""homestead exemption"" of the first 50-100 thousand of assessed value.  We need to assess a severance tax, or stumpage fee, on all timber harvests, as our neighboring states do.  In addition, state income taxes should be more progressive, with at least four brackets.  And a sales tax with reasonable exemptions wouldn't hurt, in my opinion.

As an alternative, let's cut services.  You sometimes don't get what you pay for, but almost never do you get what you don't pay for.",0,google
"Ironically, I am  using Comcast and paying the fee to comment on the fee and Comcast. Fortunately, I canceled cable TV so I no longer have to pay to see ads. But that's another story.
Comcast has high-level PR and marketing advisors that know people are fed up with fees. They take the gamble that the negative aspect of fees (or taxes) will be associated with the local government and not their company.  And from the comments, they are largely correct: People hate government for what it does not do and for when it does poorly what they want it to do. 
There IS an option to not use Comcast, but it's pretty limited. Internet access is almost essential. 
I believe that if many people  thought Comcast was NOT charged a fee to use the public right-of-way, they'd be upset about that instead. 
Eugene is not alone in this. Take some time to see how this is being addressed in many states. https://www.ntia.doc.gov/legacy/ntiahome/staterow/ROWstatestories.htm",0,google
"http://news.nationalpost.com/news/canada/canadian-politics/trudeaus-response-to-boston-marathon-bombing-was-unacceptable-made-excuses-for-terrorists-harper-says

""Trudeau said he would offer the American material support “and at the same time, over the coming days, we have to look at the root causes.”

“Now, we don’t know now if it was terrorism or a single crazy or a domestic issue or a foreign issue,” he said. “But there is no question that this happened because there is someone who feels completely excluded. Completely at war with innocents. At war with a society. And our approach has to be, where do those tensions come from?

“Yes, there’s a need for security and response,” Trudeau added. “But we also need to make sure that as we go forward, that we don’t emphasize a culture of fear and mistrust. Because that ends up marginalizing even further those who already are feeling like they are enemies of society.”""

Flip flop",0,google
"If you're stupid enough to lunge at police with a knife, then you deserve to get shot. If someone lunged at you with knife as to attack and you had a gun, what are you going to do?",1,google
"Don, my previous question has been answered.   I am surprised he didn't say the same to me at multiple previous points.",0,google
"They're called Cam Ams, not tricycles.",0,google
Good news for both US and Canada.  Employment and unemployment went down in both.  Critics will always find fault,0,google
"Austin, I disagree with your statement, ""should Taggart coach at Oregon for the next 5 years and average 7 or 8 wins a season, he'll be doing a great job."" In the last 16 seasons Oregon has won 160 games. That is an average of 10 wins per season. Why should Oregon fans expect less then the norm and call it great? The RG is a great paper and I enjoy your articles. Would losing 20-30% readership at the RG over 5 year period be call great? Of course not.",0,google
"If gun free zones on campus make them targets for killers, why is the Capital Building, Anchorage LIO etc considered gun free zones? What is good for the goose should be good for the gander...unless Sen. Kelly really thinks that guns in the Capitol or LIO will lead to gun violence...which then puts the lie to this horrendous trainwreck of a bill.",0,google
"nope... You hauled that water in, you pay to dump it.",0,google
"Again, what does apocalyptic mean, Kurgan?

It's obvious that Jesus didn't advocate violence (against Romans), as in his time and place that would have been futile.

But Jesus did preach that God was so angry with the Romans (and others) that The Son of Man would soon be coming to a)  kill those who resisted the gospel, and b) throw them all into everlasting hellfire for good measure.

Jesus wasn't Gandhi, Kurgan.",0,google
"Thanks for the great, thoughtful reply and I agree with your point.  I see an even more fractured party and a political base which is getting older and shrinking as a percentage of the total.  And whether either party likes it, those in their 20' and 30's lead different lives, have different expectations, and their loyalty is fleeting at best.  The traditional Dem Party should have also learned a lesson blowing off Bernie.  Without some shift in philosophy, the GOP might well be irrelevant except in very limited strongholds.  The fact that Trump acts like Bozo the Clown only accelerates that inevitably.  Go Rockies",1,google
Gee thanks for remind me.,0,google
A writer's credibility goes out the window when they have to resort to name calling.,0,google
"""Irrelevant?"" Are you kidding?  ""Previously fired"" is always relevant in any job. Especially when ""previously fired for"" and ""now being investigated for"" both involve firearms.",0,google
"And you are just as guilty of treason, komrade.",1,google
"I used to hike a lot in the mountains. One of my favorite things was hiking up and away from the tree line. Hiking across glacier formed rock, I'd see them peeking at me and when I unknowingly stepped across their cache they would chatter with alarming volume. I never bothered to find out what they're called. I always referred to them as miniature prairie dogs.",0,google
"The usual disparagement from the government-haters who pay no taxes, but claim superior knowledge as to the operation of any program to aid people willing to work their fingers to the bone to succeed in this country whether born here or not.  Providing garden-grown nutrients for through a pure free market system should be admired and encouraged.  Instead the usual trolls wallow in their political, anti-government ideology devoid of intelligence or common sense.",0,google
Its very revealing about the mindset of said Sunshine listers and what they've come to feel entitled to. To them $100K *IS* yesterday's wage. To most of the rest of us (and I know I am lucky that I do as well as I do) its a dream always just out of one's grasp.,0,google
"""story designed to inflame those anti-Trumpers""
You sound as ""inflamed"" as anybody else.",0,google
"You forgot the CBC's hypocrisy  aver the ""Q"" guy, whose name I have already forgotten.",0,google
Cue the usual anti-vaxxer junk-science posts....,1,google
It's letting the fox watch the chicken coop. Tobacco companies are not in the business of helping customers drop their product.,0,google
what a beautiful work of art!,0,google
"I know doing business in Hawaii is expensive, but a 35K stadium in San Diego can be built for less than half ($150 mil) than a smaller stadium (31K for $324 mil) here?",0,google
Some conservatives like to think of Canada as nothing more than a little USA. Therefore in their minds if it worked in the States it'll work here to. Simplistic at best,0,google
How much did Bombardier donate to the Trudeau foundation?,0,google
"smoldering yard debris...my eye...I listened to the fireworks going off half the night, so loud I thought they were at the end of our dead end street.  
Many thanks to the outstanding Palmer, AK DNR Gannett Glacier Fire Crew that saved many places off Landlocked, Randal, Chum & Sockeye.!",0,google
".

""The Kremlin, meanwhile, has lashed out at protest organizers, blaming them for putting lives at risk by inviting people to unsanctioned demonstrations.""

--

Well, they got that right.

Anyone who participated in those ""unsanctioned demonstrations"" (that in itself is a frightening phrase) can now assume that, indeed, their lives are at risk.

.",0,google
Not in the US.  Price-fixing is illegal.,0,google
"Just the normal operation of things.  The farther you go,  the more it may cost.",0,google
It's taking the space of what should be news about the Supreme Court verdict.,0,google
FatBoy going down.,0,google
"The whole thing looks staged to me. They threw their luggage into a ""gully""?  Looks like a regular old ditch to me.",0,google
"The opposition to ratification comes from two sources. One is a group of 34 ""conservative"" senators. The tinfoil hat crowd. Chemtrails, black helicopters, UN troops seen maneuvering in the Nevada desert. ""Maybe your ancestors were monkeys buster. But mine weren't!"" I won't mention the other entity opposing the treaty. Senator Lisa Murkowski, to her credit, is a leading advocate for ratification.",0,google
"It's time to get moving on this agenda if you want to maintain any credibility, Justin! Not making progress plays into the hands of the Conservatives who will cheerfully point out how Chretien didn't meet his Kyoto targets either. Sorry but it's put up or shut up time - same with tax reforms that are fair and getting rid of more of Harper's awful security legislation. Signed, a soon-to-be ex-Liberal.",0,google
Stayed at the hotel in March for the Iditarod. Staff was so friendly. Hope they can rebuild!,0,google
"And you probably support paying for women contraceptives though you health care premium. 

I do agree, you something, you pay for it.",0,google
"Typical reactions. Big Pharma is the bad guy not the weakling users who gravitated to heroine in the first place. I don't recall someone forcing these users into anything, these were all choices they made on their own. I all out of human kindness, have been since I pulled 99.9% pure Mexican brown off a street thug in 1967 in Fairbanks and a few weeks later he shot up his girl friend with a gun not heroine. Solutions? Not many.

The Chinese model is pretty drastic,  but it was the European powers who inundated old China with heroine  as a large market for their product.

So we are stuck here with more heroine being abused yet again.

Personal responsibility goes a long way as many cigarette smokers have found when they try to quit.",0,google
"Lives in Thailand?

So like every other racist, he’s a hypocrite.",1,google
"Please tell us how you had insurance before the ACA. 

And please rest assured that even if you did pay for an individual plan before the ACA, you were not protected from being dropped if you got sick, or from being denied payment based on pre-existing conditions.",0,google
"Shadenfreude seems to be the meal of the day. I don't think he's interested in the article or the comments section, ether would I if I had a billion to lose and not be concerned about it.",0,google
"One of the reasons you build up a strong farm system is so it can be used as currency when you have an immediate need at the MLB level. If Chatwood goes to the bullpen, fine. But the Rockies still need to trade for a solid RH reliever. There is enough dead wood in the pen right now that there will be more than enough room for Chatwood and a new acquisition.",0,google
"And here is a ""like"" for you also.",0,google
"This highly publicized and anticipated oratorio with very lofty goals turns out to be disappointingly bland, juvenile, and poorly put together. The text has few moments of insight, unfortunately drowned in a well of thoughtless deepities and dated platitudes. The music, running just under 90 minutes, has very little variation in musical style and orchestration and is consequently very tiring to listen to. The Blue Water Chamber Orchestra and Cleveland Chamber Choir perform excellently but are woefully underused, mired in muddy orchestrations and bizzare settings of the already wordy and unusual text. 

It is unfortunate that so much money, so many people, and such a large project was devoted to a piece so totally stale in both stlye and idea, and amounts to no more than the longest, dullest planetarium show of my life.

Carl Sagan would not approve.",0,google
I don't even believe you were stopped at a roadside check the other day.,0,google
They do want to frustrate the will of the voters at every turn. Remember this guy on election day.,0,google
"This is a class act, he is becoming  at a fast rate the Quarterback that will thrive in the NFL.  He is a team player, cheer leader, find me another quarterback in the NFL that matches what Mariota brings to the table.  Second year, team rebuilding, growing pains name of the game, but he getting there.  Watching the game it was interesting to see that the University of Oregon was well represented with Quarterbacks, Dan Fouts, Kellen Clemens, and Mariota, how often does that happen.",0,google
"That is a good one. Look at the definition of bigot: someone who is intolerant of those holding different views.  Am I a bigot because I am intolerant of  the views of White Supremacists? Which views? All of them or just their belief that Jews are inferior? And by tolerance, does that mean I have to avoid saying they are antisemitic or else I am intolerant?
 I've never liked calling people bigots. It too general. But I also don't believe that any speech is OK. I am not a relativist like that. Holding a demonstration and calling for the killing of Trump supporters is not protected speech. 

I don't know why you think it OK to claim I don't like being exposed as a hypocrite. It seems you are looking for underlying motivations to discredit me. Do you believe that people can be divided into ""good seeds"" and ""bad seeds""?
See my next comment below",1,google
"Aetna insurance employs ~49,000 people, Cigna ~40,000, Humana, ~51,000.  There is no way that many people are needed to do the job.  Each one of those employees is an additional cost to our premiums.",0,google
putting the blocks to the leftist troughsters,0,google
They didn't need to follow him around.   There were satellites engaged to do the heavy lifting.,0,google
"Many of those were from political dynasty families, though not all. It was wealth and influence that was the common factor, not gender.",0,google
"My wife is Native. Going to ANMC is a joke. It is an assembly line outfit that implements every gub'mint medical fad whenever the CDC tells them too.
There is NO comparison between real, quality medical care one gets at a private doctor, or Alaska Regional or Providence to ANMC. Which is why she doesn't go to ANMC anymore. If you were bledding out on the street, they'd be okay I guess, until you could get to a real hospital like Regional or Providence.
You white folks should follow a Native through ANMC sometime, just for a small dental workup for example. You'd be disgusted.",0,google
"I'll take a 3 star from the mainland, Australia, Samoa, Tonga  anytime if they want to come and play for the Warriors.  Don't need anyone who doesn't want to be here.  Rolovich is doing a great job of filling in positions.",0,google
"Manning had fewer scores per touch than Tebow in 3 of his 4 seasons in Denver. Everyone knows that Manning padded his stats during the regular season and choked in the playoffs. He was one and done twice and he scored 2 points with a safety in the first SB, which cost Coach Fox his job, and he scored 8 points with 2 turnovers in the second one. He threw an interception to a defensive lineman that was right in front of him. The defense won the super bowl by stopping Newton and scoring to keep Manning from throwing it away. Even Manning admitted at the ESPYs that the defense carried him. The Broncos would have won it sooner with Tebow.
In 2011, Elway traded away the experienced receivers. If he had kept Lloyd and Gaffney and enhanced the offensive line, they would have had a chance to go all the way in 2011. The evidence of this is that Tebow ranked 1st in the NFL for TDs per completion in 2010 with those receivers.",0,google
"Move over Dale, You're getting a cellie.",0,google
It must be a terrible burden to have as high of one as you.......,0,google
"It's my understanding that, according to Catholic moral teaching, taking ""birth control"" pills, i.e., pills which contain ovulation suppressing ingredients, to treat a disease is not sinful.  The sin follows the intent of the user.",0,google
"Or any seafood that are scavengers. Crabs and lobsters. 
Shrimp, too. Bet you didn't want to acknowledge that.",0,google
"Art to someone is trash to others. The permit shouldn't have been issued. There are plenty of venues to display your ""art"" privately.",0,google
I do not understand the point of putting cash in a TFSA. At current interest rates you are not saving much tax.,0,google
And then what happened?,0,google
"""Gee, I don't want to go to all those arenas and schools across this cold and remote country to make speeches. I just want to play the character of party leader. Can't someone just give me the part, you know, like they do in television?""
Bombast meets reality -- and returns to Boston.",0,google
"DREAM, the Development, Relief, and Education for Alien Minors Act was compassionate and visionary. It was forward-looking, smart, and ethical.

No wonder Trump wants to destroy it. It's everything he is not.",0,google
"The article indicates Equifax Canada will notify those affected in writing as soon as possible.

In the meantime I've applied to Transunion's monitoring service. I obviously won't sign up for Equifax's. If I see anything odd on my Transunion profile it will likely indicate that my JC Penney store card application in Florida 10 years ago was a bad decision.",0,google
"Another NCR column promoting the New McCarthyism (def:  making accusations of bigotry, sexism, racism and fascism without proper regard for evidence).

In respect to the silly charge of ""sexism"" deciding the election:

Hillary is a woman, and she did indeed win the popular vote.  How was that possible in a nation that (this column strongly alleges) is so overwhelmingly misogynist it can't stand the thought of a woman in the Oval office?

It's clearly not possible.  In fact, it's plainly im-possible.

In any event, once again, NCR is busy publishing new lines of attack on everyone who didn't support Hillary's candidacy.

Yes, it is McCarthyism, and it's as baseless and insulting as the antics of Big Joe in the 1950's.",0,google
"Eric Love: for E. canadensis to become established, ""evil aquarists"" don't have to empty tanks of it into nearby marshes.  All it requires is flushing pieces of it down a toilet when cleaning a tank.  ""Invasive species"" refers exclusively to those deliberately or inadvertently introduced outside their natural ranges via human agency.

The problem with this is that naturally-occurring biota evolve together over thousands or millions of years, struggling to eat and not be eaten, to where said biota establishes mutually sustainable numbers (which usually fluctuate cyclically).  In a stable system like this the prey don't overpopulate and eliminate their food supply and starve, and the predators don't overpopulate, eradicate their prey and then starve (or succumb to disease outbreaks).

Introduction of invasive species destabilizes such systems.  The more invasives introduced, the longer the system takes to restabilize and the more native species become extinct.  Research chestnut blight.",0,google
"""But to me, the most ironic one of them all is the marriage of convenience between Catholic hierarchy and Evangelical pastors""

.Especially since many of the same religious groups with which the Catholic hierarchy has been in bed  don't believe Catholics are 'really Christians', and have some truly disgusting opinions about the Catholic Church. I know personally since I used to encounter them in college constantly once they found out I was Catholic. And the Catholic hierarchy of course believes that the RCC is the 'one true Church', thus relegating their 'bedfellows' to 'second fiddle with Jesus' status. It's kind of like a couple telling each other how much they love each other with their fingers crossed behind their backs.",0,google
So you're willing to go on rumor to start war with Syria but you can't even see the blatant facts our own military admitted they are investigating the bombing on civilians in Mosul. Interesting.,0,google
"A silly article in my opinion. All Trump wants to do is feed his ego, and his bank account. Everyday his Trump brand increases in value.  His licensing agreements for the Trump brand name growing in value.  He has little interest in governing the country. What has he actually accomplished so far? Zilch.",0,google
"Dear WE editors,
Do you understand the term 'sanctuary city'? I realize that Trump's ignorant base doesn't but I would expect an educated journalist to. It does not mean that criminals get free reign.  It means that local police won't break the law for ICE, nor will they use valuable resources going after a taxpaying resident. That this information doesn't play well with the easily led trumpettes doesn't mean that the truth can't still be written. 

Oh, BTW, will you be reporting that deportations are down under Trump? The report was issued and it looks like Prez Obama was, and still is, the toughest President on undocumented immigrants.  Go figure.",0,google
Interesting to see her take a swipe at the NEA and common core with her '...one size fits all education system...' statement considering the huge support they gave Barry.,0,google
What a snowflake.  Now I understand why Fox News viewers consistently demonstrate less knowledge of the world than viewers of other news sources.,0,google
"Well won't this guy be proud of himself if he succeeds in throwing over 1,000 people out of work in London, Ontario. Putting their families through massive amounts of stress, upsetting children and sending a companies stock into a downward spiral. 

Oh, Canadian contracts with other countries will not be worth the paper they are written on. 

Yah Professor you are a real hero.",0,google
"She wants war and she will get us into war. This is not difficult. And KTUU, ADN , MSNBC, CNN and Fox are all too happy to help make that a reality with how they present the post debate coverage.... We are not electing a Saint. We are electing a strong leader with foreign relations ability, to improve the economy and get people employed. Not one who is already making extremely DANGEROUS comments and accusations and will get us into war with Putin with ZERO credible evidence to show Russia did any of the things asserted. Just take the governments word... Right Hillary. You and the government have such a stellar track record on honesty and trustworthiness.",0,google
"He was a Justice who recklessly abandoned stare decisis to further his aims. He took us five steps towards fascism, made our nation a plutocracy and almost made it a theocracy. He actually referred to his work as that of a cultural warrior. His judicial philosophy was quite simply corporations over the government and police over people with the wealthy over all. Condolences to his family and friends, but our nation is better with him no longer on the bench.",0,google
"If the mainstream media wants to be taken seriously again, they should start by reporting the news fairly and honestly.   Is that even taught in journalism school any longer?   Liberal bias in the media reached levels during the Obama administration that would make a Third World dictator green with envy.  Time to hold all our elected officials accountable for their actions, not just those with whom you disagree politically.",0,google
"According to the Refugee Board, chances are 66%:
https://www.thestar.com/news/immigration/2017/03/07/canadas-refugee-acceptance-rate-peaked-in-four-years.html",0,google
"This entire family needs counseling and fast. Their current method of ""coping"" is doing nothing but fertilizing internal family animosity. If the family, especially the mother, can't get help soon I fear that is years to come, this will not be the last sad story written about them.",0,google
AWESOME!  Keep it goin girl.,0,google
"Agree, Just what I said, violent ones. Of course that means both sides. As long people clearly understand that means literally all sides get charged and/or banned equally. KKK in Anaheim is very peaceful for example. They are a non issue but have a message many do not like. Can't ban people because you disagree with their opinion.

The anarchists, most hiding their faces, attacked the 6 Klansmen. They are NOT peaceful. They could and should be banned from congregating now and in the future.

Thank you for mentioning Germany-today's news in Germany. 

'Antifa' website linked to G20 violence banned in Germany'

  Like I said, both sides.",0,google
"We must just make sure that we allow in the right kind of immigrant, who:

1. will love and accept Canada for what it is
2. will not conspire to do harm to this country and its society
3. learn one of the two official languages as soon as possible
4. will not move into and live in ghettos with people of the same origin
5. send their children to schools which teach a balanced view of all subjects
6. allow their children to freely mix with all other children.

The list is actually longer, but the reader will get the idea...
.",0,google
He didn't. He was only in the foyer.,0,google
Or Bill Morneau.,0,google
"It's about time, they should also look at the rail and HPD.",0,google
"” Given the adverse OVERALL ‪#‎AKecon‬ impact of #PFD cuts, the #AKLeg should seriously assess other sustainability approaches. We are not sure why they didn’t during the regular session, but HFIN & SFIN should have hearings on the original and still vibrant Goldsmith sustainability model – you know, the one that the ‪#‎AKGov‬ and several #AKLeg ran on during their campaigns – when they return. It doesn’t depend on “new revenues”, unless #AKLeg spends in excess of sustainable levels. #4) Focus on competitiveness and ROI to Alaskans when assessing ‪#‎AKOilTax‬ changes.""",0,google
same can be said of Clinton and Obama supporters so what,0,google
To the Gov't they are the same thing.  They are both a mechanism to take more from the taxpayers pockets that accomplishes nothing positive in the large scheme of things.,0,google
"You win, The stupidest comment of the year .",1,google
No such letter exists because the crimes exist only in the dark reaches of your mind.,0,google
"Yeah yeah yeah, we get it, there were other protesters there too

But they didn't kill anyone or chant racial slurs now did they?",0,google
"The definition ""pathetic"" is when one ""likes"" his OWN comment, braaaaaaaaaaad.

But they probably taught you that at a half day government employee training course AND paid for your lunch, right??",1,google
"Canada also does not have a border problem on it's southern border and is surrounded by walls like the oceans and the American border that protect it. Canada also didn't import slaves during it's early years, there is no comparison with the US.",0,google
"Lyndon Johnson was in the Disciples of Christ church, or Church of Christ. His great-grandfather was a Baptist minister, and the future president's wedding was in an Episcopal church. Although he did take the presidential oath using a Catholic missal from John Kennedy.",0,google
"... agreed, call in the nat'l guard.",0,google
"I have a home in a heavily forested mountain area and my property was part of the High Park Fire. My house survived - was saved.  We worked on a defensible zone for 2 decades.  It is so easy for those that don't live in the mountains/forests just to say stop building houses but what if your house has been there for 60 years?  After the fire, I took the insurance money, cleaned up the burned area and used the rest to thin another 3 acres by 50% that were too thickly, heavily forested - which much of the Front Range is.  So taking out trees is the solution, it doesn't mean every tree, it means thinning trees and branching up 10 feet (taking out low branches).  I agree with not expanding housing further into wildfire/wildlife zones.",0,google
I’ve temporarily renamed this month Octember. On the bright side I’ve been able to fix bare spots in the lawn while it’s still warm enough to germinate grass seeds.,0,google
